,timestamp,x_i,y_i,vx_i,vy_i,hx_i,hy_i,acc_i,length_i,width_i,x_j,y_j,vx_j,vy_j,hx_j,hy_j,acc_j,length_j,width_j,TTC,DRAC,MTTC,t
78,1669899873.5200002,314961.03023886663,-28.65102456899731,78.83604990597814,-0.1658621929209403,0.9999977868356946,-0.0021038830083250784,0.8393597574773821,20.831321716308594,6.875411033630371,314958.4752508654,-38.454864331020225,60.25553009705618,1.2195046563495566,0.9997952566934046,0.020234739765294583,0.9203684299770885,67.10565100775824,11.083284378051758,0.30605315979626185,30.439311328019873,459.6962155912975,2.9600000381469727
79,1669899873.5600002,314964.1843585081,-28.656677702721613,78.8699665418826,-0.15946968063798295,0.9999979559024933,-0.002021927504961255,0.8496969800971783,20.831321716308594,6.875411033630371,314960.886858308,-38.438789603260425,60.293393327854574,1.163485988230434,0.9998138634776813,0.019293480708066343,0.9135606508002638,67.10565100775824,11.083284378051758,0.3069950895629317,30.332116542525483,582.9233860889817,3.0
80,1669899873.6000001,314967.33983362623,-28.66207404835441,78.90405161166564,-0.15306556436996743,0.9999981184092713,-0.001939891212640728,0.8565744562338296,20.831321716308594,6.875411033630371,314963.2999325307,-38.424727213248566,60.330784594174474,1.1077900426879523,0.9998314622588942,0.01835884193628551,0.9067312366053102,67.10565100775824,11.083284378051758,0.3101718269560014,30.009196702975128,742.0026856905008,3.0399999618530273
81,1669899873.64,314970.4966799336,-28.667213256367052,78.93851742846891,-0.14665084081622126,0.9999982743208028,-0.0018577823921864913,0.8657918365571504,20.831321716308594,6.875411033630371,314965.7144641848,-38.412659950029024,60.36798352422193,1.05243066277842,0.9998480696043472,0.01743094112376995,0.9048610887682571,67.10565100775824,11.083284378051758,0.315905327622838,29.453769502203826,952.3106389586163,3.0799999237060547
82,1669899873.68,314973.6549121768,-28.67209501917746,78.97333886427805,-0.14022616334011673,0.9999984236012515,-0.0017756111657980895,0.8743567740383469,20.831321716308594,6.875411033630371,314968.13044835604,-38.40257032760404,60.40510894916952,0.9974177840997527,0.9998637024408744,0.016509892223347485,0.9061460552521794,67.10565100775824,11.083284378051758,0.3245840014937992,28.65675440312691,1170.0728509879716,3.119999885559082
83,1669899873.72,314976.8145440579,-28.67671908165996,79.00848884508014,-0.13379236407786266,0.9999985662143978,-0.001693389839547964,0.879286865559493,20.831321716308594,6.875411033630371,314970.54788522323,-38.39444044335793,60.442296255379915,0.9427612188384273,0.999878377961859,0.015595809833475804,0.9087153329680859,67.10565100775824,11.083284378051758,0.33667898404051494,27.61885810247495,1263.567186211916,3.1599998474121094
84,1669899873.76,314979.9755881575,-28.681085251190495,79.0437036510557,-0.127350099006037,0.9999987021240938,-0.0016111331812538492,0.886460302196042,20.831321716308594,6.875411033630371,314972.96678071853,-38.388251846242206,60.479514674283564,0.8884681516126989,0.99989211356256,0.014688813273939621,0.9174013203517006,67.10565100775824,11.083284378051758,0.3527681349113364,26.351530599855955,1201.4149892844255,3.1999998092651367
85,1669899873.8000002,314983.1380559343,-28.68519339031057,79.07942667696625,-0.12090127539670448,0.9999988312974719,-0.0015288569882145287,0.8988241371132517,20.831321716308594,6.875411033630371,314975.38714700856,-38.38398604609568,60.51728641940281,0.8345529075476179,0.9999049270601813,0.013789011595234343,0.9347533643336874,67.10565100775824,11.083284378051758,0.37356430751495967,24.87752951244221,1034.255520874448,3.240000009536743
86,1669899873.8400002,314986.30195772403,-28.689043462556622,79.11562953516841,-0.11444734630759967,0.9999989537000594,-0.0014465817593029965,0.9046154974054161,20.831321716308594,6.875411033630371,314977.80900294567,-38.38162314503335,60.55578424036503,0.7810253227632984,0.9999168361111241,0.012896544557333592,0.9520235808988673,67.10565100775824,11.083284378051758,0.3999608582144042,23.229066885458618,783.4929469581343,3.2799999713897705
87,1669899873.88,314989.4673027401,-28.692635490166285,79.15181460184976,-0.10798913001025312,0.9999990693042488,-0.0013643279064218061,0.9068329690196606,20.831321716308594,6.875411033630371,314980.2323745583,-38.38114361901619,60.59483064804226,0.7278891199505324,0.9999278589747139,0.012011529721250901,0.9716839652118097,67.10565100775824,11.083284378051758,0.4330965751842577,21.445332371170856,572.4428950078026,3.319999933242798
88,1669899873.92,314992.63409919053,-28.69596960219619,79.18819379620254,-0.10152881540409453,0.9999991780843829,-0.0012821195570802925,0.9114393565291721,20.831321716308594,6.875411033630371,314982.65729535086,-38.38252695984429,60.634796612430364,0.6751559304403827,0.9999380139523452,0.011134103153803653,0.9984061940887159,67.10565100775824,11.083284378051758,0.4744339831982937,19.570317014272646,426.576254718894,3.359999895095825
89,1669899873.96,314995.8023543969,-28.699046027464142,79.22474630689248,-0.09506842191558462,0.9999992800200692,-0.0011999830595854862,0.9126053569749502,20.831321716308594,6.875411033630371,314985.0838066208,-38.38575220646442,60.67587815923616,0.6228345269451552,0.9999473196194605,0.010264403823720496,1.0277737124453097,67.10565100775824,11.083284378051758,0.525892479171994,17.648812543609875,321.83185804744545,3.3999998569488525
90,1669899874.0,314998.97207490273,-28.701865107691603,79.26121771056205,-0.08860993148215357,0.9999993750965558,-0.0011179474485627841,0.9162866409876642,20.831321716308594,6.875411033630371,314987.5119575713,-38.390797772168376,60.71809299988672,0.5709319058299229,0.9999557947767916,0.009402579024651747,1.064348964041642,67.10565100775824,11.083284378051758,0.5900404371820718,15.723371760451347,250.04424101431783,3.43999981880188
91,1669899874.0400002,315002.14326658164,-28.704427290049217,79.2980638705194,-0.08215624276397193,0.9999994633073764,-0.0010360429329708469,0.9254499831358771,20.831321716308594,6.875411033630371,314989.9418054235,-38.39764196979954,60.76200244668871,0.5194593043519262,0.999963458606699,0.008548768994914675,1.110371889379394,67.10565100775824,11.083284378051758,0.6956623734294516,13.329614140228992,199.88195172897653,3.4800000190734863
92,1669899874.0800002,315005.3159346256,-28.706733172543593,79.3352672625333,-0.07571003724143566,0.9999995446513543,-0.0009543045026423876,0.9282743388423569,20.831321716308594,6.875411033630371,314992.3734153165,-38.4062617499987,60.80780289461836,0.46842521118463765,0.999970330339634,0.007703144841123185,1.156734285456423,67.10565100775824,11.083284378051758,0.8400625440119359,11.032186331454122,161.41989852138212,3.5199999809265137
93,1669899874.1200001,315008.490083533,-28.708783460916724,79.37233807565644,-0.06927358688210461,0.9999996191387751,-0.0008727670392227958,0.9276887974247074,20.831321716308594,6.875411033630371,314994.8068602335,-38.41663443540684,60.85532710002735,0.4178338324255719,0.9999764297248743,0.006865857171064274,1.2056117135530258,67.10565100775824,11.083284378051758,1.0212543315514573,9.068953837026344,132.26975156550253,3.559999942779541
94,1669899874.16,315011.66571709653,-28.710579013557716,79.40949354879558,-0.06285016237541186,0.9999996867884593,-0.000791468877098372,0.9295482021111638,20.831321716308594,6.875411033630371,314997.2422208995,-38.42873646875552,60.904946031048894,0.36769434994346284,0.9999817767043818,0.006037073723916974,1.2613899089827783,67.10565100775824,11.083284378051758,1.2532749556312797,7.384475165337584,110.28885513538778,3.5999999046325684
95,1669899874.2,315014.8428382967,-28.712120832310266,79.44671204080805,-0.05644294935387961,0.999999747630201,-0.0007104502333638645,0.9278620872796637,20.831321716308594,6.875411033630371,314999.67958551674,-38.44254395786293,60.956843067891896,0.31801395162096924,0.999986391553446,0.00521696347678169,1.3193413599316273,67.10565100775824,11.083284378051758,inf,0.0,inf,3.6399998664855957
